,Date/Time,Lat,Lon,Base,date,month,week,MonthDayNum,HourOfDay,DayOfWeekNum,DayOfWeek,Time,labels,labels_DBSCAN
494307,2014-06-06 07:55:00,40.7196,-73.9931,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,5,0
633357,2014-06-27 07:38:00,40.7263,-73.9785,B02682,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
301556,2014-06-06 07:57:00,40.7544,-73.9634,B02617,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
343142,2014-06-13 07:19:00,40.7257,-73.9998,B02617,2014-06-13,6,24,13,7,5,Friday,Friday-7,5,0
544170,2014-06-13 07:36:00,40.7878,-73.9787,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
434613,2014-06-27 07:21:00,40.6908,-74.178,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,3,0
494143,2014-06-06 07:28:00,40.7536,-73.9675,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
194108,2014-06-20 07:20:00,40.6753,-73.9524,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,1,0
194035,2014-06-20 07:08:00,40.7278,-73.9913,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
434522,2014-06-27 07:04:00,40.7282,-73.9993,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
590011,2014-06-20 07:51:00,40.7329,-73.9882,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
633459,2014-06-27 07:53:00,40.7842,-73.9835,B02682,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
544069,2014-06-13 07:25:00,40.7748,-73.9893,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
194006,2014-06-20 07:03:00,40.7757,-73.9351,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
589725,2014-06-20 07:00:00,40.7383,-73.9915,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
5957,2014-06-06 07:16:00,40.7452,-74.004,B02512,2014-06-06,6,23,6,7,5,Friday,Friday-7,5,0
136779,2014-06-13 07:26:00,40.7069,-73.9511,B02598,2014-06-13,6,24,13,7,5,Friday,Friday-7,1,0
248179,2014-06-27 07:08:00,40.7761,-73.9439,B02598,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
386705,2014-06-20 07:02:00,40.7209,-74.0042,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
386812,2014-06-20 07:20:00,40.6866,-73.9735,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,1,0
386986,2014-06-20 07:51:00,40.7151,-74.0162,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
434568,2014-06-27 07:12:00,40.7278,-73.9552,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,1,0
494154,2014-06-06 07:30:00,40.7019,-73.9847,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,1,0
434771,2014-06-27 07:42:00,40.7278,-73.9911,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
343432,2014-06-13 07:58:00,40.7462,-73.9725,B02617,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
194059,2014-06-20 07:11:00,40.8113,-73.964,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
386834,2014-06-20 07:23:00,40.7585,-73.9755,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
343127,2014-06-13 07:16:00,40.7424,-73.9994,B02617,2014-06-13,6,24,13,7,5,Friday,Friday-7,5,0
137055,2014-06-13 07:53:00,40.7708,-73.8657,B02598,2014-06-13,6,24,13,7,5,Friday,Friday-7,0,0
589803,2014-06-20 07:18:00,40.7539,-73.9936,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
75303,2014-06-06 07:08:00,40.7536,-73.9966,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,5,0
194236,2014-06-20 07:41:00,40.7626,-73.9907,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
590021,2014-06-20 07:53:00,40.7391,-73.9933,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
544101,2014-06-13 07:29:00,40.774,-73.9647,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
14304,2014-06-13 07:35:00,40.7302,-73.993,B02512,2014-06-13,6,24,13,7,5,Friday,Friday-7,5,0
544311,2014-06-13 07:51:00,40.7726,-73.9512,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
75325,2014-06-06 07:11:00,40.7019,-73.9897,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,1,0
194021,2014-06-20 07:06:00,40.7131,-73.9459,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,1,0
22259,2014-06-20 07:49:00,40.7441,-73.9822,B02512,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
75450,2014-06-06 07:27:00,40.7554,-73.9739,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
248364,2014-06-27 07:33:00,40.7299,-73.9747,B02598,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
589969,2014-06-20 07:43:00,40.7218,-74.002,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
434591,2014-06-27 07:16:00,40.7754,-73.9906,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
633311,2014-06-27 07:30:00,40.7331,-73.9873,B02682,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
543995,2014-06-13 07:15:00,40.786,-73.979,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
248246,2014-06-27 07:17:00,40.7748,-73.9479,B02598,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
386743,2014-06-20 07:09:00,40.7653,-73.9726,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
194070,2014-06-20 07:13:00,40.7705,-73.9571,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
544353,2014-06-13 07:56:00,40.6961,-73.987,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,1,0
544003,2014-06-13 07:16:00,40.7731,-73.8856,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,0,0
75622,2014-06-06 07:50:00,40.7662,-73.9641,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
494194,2014-06-06 07:37:00,40.769,-73.9611,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
301444,2014-06-06 07:30:00,40.7805,-73.9465,B02617,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
75510,2014-06-06 07:36:00,40.6642,-73.9847,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,1,0
248383,2014-06-27 07:35:00,40.7448,-73.9976,B02598,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
589941,2014-06-20 07:39:00,40.7404,-73.9984,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
494221,2014-06-06 07:43:00,40.749,-73.9934,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,5,0
544144,2014-06-13 07:33:00,40.7785,-73.9491,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
386736,2014-06-20 07:08:00,40.6447,-73.7819,B02617,2014-06-20,6,25,20,7,5,Friday,Friday-7,4,0
75413,2014-06-06 07:22:00,40.7976,-73.9707,B02598,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
589757,2014-06-20 07:08:00,40.7255,-73.9932,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
589874,2014-06-20 07:29:00,40.7527,-73.9949,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,5,0
633170,2014-06-27 07:06:00,40.7327,-73.9912,B02682,2014-06-27,6,26,27,7,5,Friday,Friday-7,5,0
194107,2014-06-20 07:20:00,40.7725,-73.9591,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
343024,2014-06-13 07:01:00,40.7507,-73.9801,B02617,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
248315,2014-06-27 07:26:00,40.7891,-73.9744,B02598,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
543869,2014-06-13 07:00:00,40.7376,-73.9933,B02682,2014-06-13,6,24,13,7,5,Friday,Friday-7,5,0
343305,2014-06-13 07:43:00,40.7697,-73.9509,B02617,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
194231,2014-06-20 07:40:00,40.7635,-73.9577,B02598,2014-06-20,6,25,20,7,5,Friday,Friday-7,2,0
136623,2014-06-13 07:07:00,40.7761,-73.9555,B02598,2014-06-13,6,24,13,7,5,Friday,Friday-7,2,0
494295,2014-06-06 07:54:00,40.7247,-73.9878,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,5,0
494110,2014-06-06 07:22:00,40.7746,-73.958,B02682,2014-06-06,6,23,6,7,5,Friday,Friday-7,2,0
434659,2014-06-27 07:27:00,40.7735,-73.9637,B02617,2014-06-27,6,26,27,7,5,Friday,Friday-7,2,0
589908,2014-06-20 07:35:00,40.7741,-73.9085,B02682,2014-06-20,6,25,20,7,5,Friday,Friday-7,0,0
633750,2014-06-27 08:43:00,40.7645,-73.9685,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
75767,2014-06-06 08:09:00,40.7722,-73.9633,B02598,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
248575,2014-06-27 08:00:00,40.7549,-73.9634,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
633769,2014-06-27 08:46:00,40.7652,-73.9772,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
194446,2014-06-20 08:14:00,40.7403,-74.0059,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
658722,2014-06-13 08:33:00,40.7407,-74.0047,B02764,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
137621,2014-06-13 08:41:00,40.765,-73.9615,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
590062,2014-06-20 08:00:00,40.7376,-74.0017,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
590352,2014-06-20 08:48:00,40.7233,-73.9912,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
544774,2014-06-13 08:34:00,40.7304,-73.98,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
343500,2014-06-13 08:07:00,40.7588,-73.979,B02617,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
494448,2014-06-06 08:18:00,40.7466,-74.005,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
494637,2014-06-06 08:54:00,40.78,-73.9747,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
434947,2014-06-27 08:12:00,40.6875,-73.9586,B02617,2014-06-27,6,26,27,8,5,Friday,Friday-8,1,0
194651,2014-06-20 08:46:00,40.7269,-73.9916,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
544930,2014-06-13 08:51:00,40.7201,-74.0104,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
22295,2014-06-20 08:24:00,40.7519,-73.9986,B02512,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
343903,2014-06-13 08:59:00,40.6806,-73.9577,B02617,2014-06-13,6,24,13,8,5,Friday,Friday-8,1,0
633587,2014-06-27 08:14:00,40.725,-73.9809,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
248662,2014-06-27 08:11:00,40.7162,-74.0019,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
434931,2014-06-27 08:10:00,40.7313,-74.0051,B02617,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
387110,2014-06-20 08:13:00,40.7421,-73.9949,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
633827,2014-06-27 08:58:00,40.7298,-73.9931,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
633519,2014-06-27 08:04:00,40.7273,-74.0055,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
544720,2014-06-13 08:28:00,40.7256,-73.9948,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
194485,2014-06-20 08:23:00,40.6917,-73.9844,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
75910,2014-06-06 08:28:00,40.7281,-73.979,B02598,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
137136,2014-06-13 08:00:00,40.7295,-73.9988,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
544583,2014-06-13 08:17:00,40.7186,-74.0106,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
137725,2014-06-13 08:52:00,40.7495,-73.9892,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
633501,2014-06-27 08:00:00,40.7253,-73.9958,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
633735,2014-06-27 08:38:00,40.7471,-73.9913,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
301697,2014-06-06 08:25:00,40.7901,-73.9747,B02617,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
137556,2014-06-13 08:34:00,40.7665,-73.9693,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
494420,2014-06-06 08:14:00,40.7542,-73.9979,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
387215,2014-06-20 08:31:00,40.731,-73.9954,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
387034,2014-06-20 08:01:00,40.7642,-73.9592,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
435178,2014-06-27 08:56:00,40.7548,-73.994,B02617,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
75958,2014-06-06 08:34:00,40.7723,-73.9883,B02598,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
76062,2014-06-06 08:48:00,40.7506,-73.9875,B02598,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
633813,2014-06-27 08:54:00,40.7093,-73.9684,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,1,0
343495,2014-06-13 08:07:00,40.7421,-73.9909,B02617,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
248724,2014-06-27 08:21:00,40.7817,-73.9809,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
544907,2014-06-13 08:49:00,40.7339,-74.005,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
494591,2014-06-06 08:45:00,40.7184,-74.0089,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
590368,2014-06-20 08:52:00,40.8124,-73.9446,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
194713,2014-06-20 08:57:00,40.6876,-73.9715,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
137395,2014-06-13 08:22:00,40.7469,-74.0023,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
633691,2014-06-27 08:32:00,40.7414,-73.9811,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
301621,2014-06-06 08:08:00,40.7639,-73.9939,B02617,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
494523,2014-06-06 08:32:00,40.7156,-74.0051,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
544552,2014-06-13 08:14:00,40.7357,-73.998,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
248592,2014-06-27 08:03:00,40.7192,-73.9631,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,1,0
633517,2014-06-27 08:04:00,40.7563,-73.9934,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
633759,2014-06-27 08:44:00,40.7584,-73.9852,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
387321,2014-06-20 08:52:00,40.751,-73.9743,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
633716,2014-06-27 08:35:00,40.7307,-73.9741,B02682,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
387161,2014-06-20 08:22:00,40.7242,-73.9496,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
248833,2014-06-27 08:36:00,40.7632,-73.9626,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
137593,2014-06-13 08:38:00,40.7169,-74.0121,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
194516,2014-06-20 08:27:00,40.7542,-73.9943,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
137485,2014-06-13 08:28:00,40.7301,-74.0037,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
590350,2014-06-20 08:48:00,40.7249,-73.9882,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
494525,2014-06-06 08:32:00,40.7451,-73.9912,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
194412,2014-06-20 08:09:00,40.7484,-73.9746,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
137400,2014-06-13 08:22:00,40.7408,-74.0055,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
494491,2014-06-06 08:25:00,40.7764,-73.9785,B02682,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
590356,2014-06-20 08:49:00,40.7216,-73.9874,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
194384,2014-06-20 08:06:00,40.6867,-73.9336,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
248800,2014-06-27 08:30:00,40.7804,-73.9817,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
590401,2014-06-20 08:58:00,40.7679,-73.9933,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
387315,2014-06-20 08:50:00,40.7169,-73.9566,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
137717,2014-06-13 08:51:00,40.7328,-73.9916,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
75908,2014-06-06 08:27:00,40.7778,-73.9798,B02598,2014-06-06,6,23,6,8,5,Friday,Friday-8,2,0
544752,2014-06-13 08:32:00,40.7519,-73.9986,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
387083,2014-06-20 08:08:00,40.5758,-73.9934,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,1,0
137741,2014-06-13 08:53:00,40.7314,-74.0047,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
248664,2014-06-27 08:11:00,40.7177,-74.0024,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,5,0
137490,2014-06-13 08:28:00,40.7512,-73.9704,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
301761,2014-06-06 08:39:00,40.774,-73.8724,B02617,2014-06-06,6,23,6,8,5,Friday,Friday-8,0,0
435101,2014-06-27 08:41:00,40.75,-73.9834,B02617,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
248588,2014-06-27 08:02:00,40.7473,-73.978,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
14362,2014-06-13 08:11:00,40.7641,-73.9845,B02512,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
590079,2014-06-20 08:03:00,40.7302,-74.0065,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
194382,2014-06-20 08:05:00,40.7526,-73.9708,B02598,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
590353,2014-06-20 08:48:00,40.7633,-73.9847,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,2,0
301735,2014-06-06 08:31:00,40.7236,-73.9893,B02617,2014-06-06,6,23,6,8,5,Friday,Friday-8,5,0
544437,2014-06-13 08:03:00,40.7427,-73.9809,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
544735,2014-06-13 08:29:00,40.753,-74.0038,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
137214,2014-06-13 08:07:00,40.7873,-73.9719,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
14420,2014-06-13 08:56:00,40.7641,-73.9773,B02512,2014-06-13,6,24,13,8,5,Friday,Friday-8,2,0
137695,2014-06-13 08:48:00,40.7496,-74.0048,B02598,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
387194,2014-06-20 08:28:00,40.7476,-73.9854,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
343596,2014-06-13 08:19:00,40.7136,-73.9573,B02617,2014-06-13,6,24,13,8,5,Friday,Friday-8,1,0
544539,2014-06-13 08:13:00,40.7386,-73.9798,B02682,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
301776,2014-06-06 08:42:00,40.7141,-73.9516,B02617,2014-06-06,6,23,6,8,5,Friday,Friday-8,1,0
387264,2014-06-20 08:39:00,40.7243,-73.9999,B02617,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
590385,2014-06-20 08:54:00,40.7237,-74.0015,B02682,2014-06-20,6,25,20,8,5,Friday,Friday-8,5,0
248964,2014-06-27 08:57:00,40.7796,-73.9469,B02598,2014-06-27,6,26,27,8,5,Friday,Friday-8,2,0
14422,2014-06-13 08:58:00,40.747,-73.9848,B02512,2014-06-13,6,24,13,8,5,Friday,Friday-8,5,0
344053,2014-06-13 09:19:00,40.774,-73.9563,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
494828,2014-06-06 09:40:00,40.7739,-73.8724,B02682,2014-06-06,6,23,6,9,5,Friday,Friday-9,0,0
545405,2014-06-13 09:50:00,40.6333,-73.9681,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,1,0
301839,2014-06-06 09:00:00,40.7759,-73.949,B02617,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
76324,2014-06-06 09:37:00,40.7361,-73.9998,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
344272,2014-06-13 09:58:00,40.751,-73.9902,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
344166,2014-06-13 09:37:00,40.7751,-73.9566,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
76182,2014-06-06 09:13:00,40.7237,-74.0079,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
76337,2014-06-06 09:38:00,40.768,-73.9566,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
545001,2014-06-13 09:03:00,40.7139,-73.9997,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
301900,2014-06-06 09:21:00,40.764,-73.9713,B02617,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
249148,2014-06-27 09:32:00,40.7516,-73.9847,B02598,2014-06-27,6,26,27,9,5,Friday,Friday-9,2,0
137826,2014-06-13 09:01:00,40.791,-73.967,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
344262,2014-06-13 09:56:00,40.7353,-73.9803,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
545311,2014-06-13 09:37:00,40.7325,-73.9969,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
590599,2014-06-20 09:50:00,40.7288,-73.9764,B02682,2014-06-20,6,25,20,9,5,Friday,Friday-9,5,0
138129,2014-06-13 09:30:00,40.7732,-73.9174,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,0,0
138076,2014-06-13 09:24:00,40.7692,-73.9615,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
343908,2014-06-13 09:00:00,40.7683,-73.9846,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
76377,2014-06-06 09:48:00,40.7651,-73.9748,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
387361,2014-06-20 09:00:00,40.7623,-73.9819,B02617,2014-06-20,6,25,20,9,5,Friday,Friday-9,2,0
633886,2014-06-27 09:11:00,40.7491,-73.9934,B02682,2014-06-27,6,26,27,9,5,Friday,Friday-9,5,0
249143,2014-06-27 09:32:00,40.7559,-73.9818,B02598,2014-06-27,6,26,27,9,5,Friday,Friday-9,2,0
590467,2014-06-20 09:12:00,40.7724,-73.8712,B02682,2014-06-20,6,25,20,9,5,Friday,Friday-9,0,0
545051,2014-06-13 09:09:00,40.7401,-73.9822,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
545334,2014-06-13 09:41:00,40.7384,-73.9953,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
76209,2014-06-06 09:17:00,40.7066,-74.0066,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
194856,2014-06-20 09:28:00,40.7158,-73.9557,B02598,2014-06-20,6,25,20,9,5,Friday,Friday-9,1,0
137829,2014-06-13 09:02:00,40.6195,-74.0324,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,1,0
435460,2014-06-27 09:57:00,40.7418,-73.9742,B02617,2014-06-27,6,26,27,9,5,Friday,Friday-9,2,0
301992,2014-06-06 09:50:00,40.7339,-74.0062,B02617,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
494821,2014-06-06 09:38:00,40.7605,-73.9856,B02682,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
343955,2014-06-13 09:09:00,40.7346,-73.9963,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
249035,2014-06-27 09:10:00,40.722,-73.9973,B02598,2014-06-27,6,26,27,9,5,Friday,Friday-9,5,0
76125,2014-06-06 09:00:00,40.7459,-73.9922,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
76366,2014-06-06 09:45:00,40.6896,-73.9851,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,1,0
545445,2014-06-13 09:56:00,40.7255,-73.976,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
590616,2014-06-20 09:54:00,40.7289,-74.0003,B02682,2014-06-20,6,25,20,9,5,Friday,Friday-9,5,0
633926,2014-06-27 09:21:00,40.7323,-73.9868,B02682,2014-06-27,6,26,27,9,5,Friday,Friday-9,5,0
301848,2014-06-06 09:03:00,40.7488,-74.006,B02617,2014-06-06,6,23,6,9,5,Friday,Friday-9,5,0
545150,2014-06-13 09:17:00,40.7228,-73.9884,B02682,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
494882,2014-06-06 09:54:00,40.7619,-73.9719,B02682,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
138061,2014-06-13 09:22:00,40.747,-73.9898,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
633943,2014-06-27 09:25:00,40.7785,-73.9573,B02682,2014-06-27,6,26,27,9,5,Friday,Friday-9,2,0
22346,2014-06-20 09:18:00,40.7021,-74.0096,B02512,2014-06-20,6,25,20,9,5,Friday,Friday-9,5,0
343927,2014-06-13 09:04:00,40.7067,-73.9529,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,1,0
76286,2014-06-06 09:32:00,40.6914,-73.9455,B02598,2014-06-06,6,23,6,9,5,Friday,Friday-9,1,0
494674,2014-06-06 09:02:00,40.7599,-73.9963,B02682,2014-06-06,6,23,6,9,5,Friday,Friday-9,2,0
137890,2014-06-13 09:08:00,40.778,-73.9519,B02598,2014-06-13,6,24,13,9,5,Friday,Friday-9,2,0
344243,2014-06-13 09:53:00,40.6999,-73.9939,B02617,2014-06-13,6,24,13,9,5,Friday,Friday-9,5,0
249064,2014-06-27 09:16:00,40.7523,-73.9796,B02598,2014-06-27,6,26,27,9,5,Friday,Friday-9,2,0
